satisfaction_level,last_evaluation,number_project,time_spend_company,left,promotion_last_5years,salary,work_accident,average_monthly_hours,department
0.78,0.63,4,3,0,0,1,0,156,7
0.98,0.9,3,4,0,0,1,0,186,7
0.76,0.42,3,2,0,0,1,0,217,7
0.63,0.49,5,2,0,0,1,0,192,7
0.39,0.37,3,3,0,0,1,0,127,7
0.91,0.67,3,2,0,0,1,0,257,7
0.8,0.8,4,4,0,0,1,0,229,7
0.89,0.64,4,2,0,0,1,1,274,7
0.75,0.41,5,4,0,0,1,0,196,7
0.94,0.85,3,3,0,0,1,0,137,7
0.5,0.75,4,2,0,0,1,0,239,2
0.75,0.95,4,3,0,0,1,0,177,2
0.84,0.78,5,3,0,0,1,0,164,2
0.55,0.81,5,3,0,0,1,0,229,3
0.59,0.82,3,3,0,0,1,0,149,3
0.58,0.43,3,6,0,0,1,0,224,3
0.91,0.59,5,3,0,0,1,0,179,3
0.43,0.92,5,4,0,0,1,0,151,9
0.51,0.79,5,2,0,0,1,0,222,9
0.81,0.96,4,2,0,0,1,0,219,9
0.72,0.39,3,3,0,0,1,0,257,9
0.89,0.99,4,3,0,0,2,1,258,9
0.61,0.74,5,2,0,0,2,1,185,9
0.57,0.7,3,2,0,0,2,0,248,9
0.74,0.82,5,2,0,0,2,0,154,9
0.87,0.64,3,2,0,0,2,0,187,9
0.58,0.62,3,3,0,0,2,0,182,9
0.63,0.59,3,3,0,0,2,0,189,9
0.89,0.85,4,4,0,0,2,0,195,8
0.49,0.74,2,3,0,0,2,0,154,8
0.59,0.59,4,3,0,0,2,0,244,8
0.71,0.99,3,2,0,0,2,0,228,8
0.58,0.62,3,3,0,0,2,0,218,8
0.84,0.61,5,3,0,0,0,0,202,8
0.92,0.48,4,3,0,0,1,0,208,8
0.91,0.59,3,2,0,0,2,0,266,8
0.92,0.78,4,2,0,0,2,0,177,8
0.95,0.65,3,3,0,0,2,0,183,8
0.53,0.62,4,3,0,0,2,0,201,8
0.89,0.89,5,2,0,0,1,0,179,9
0.81,0.84,3,2,0,0,1,0,198,9
0.78,0.67,5,3,0,0,1,0,209,9
0.66,0.48,3,4,0,0,1,1,203,4
0.37,0.71,6,5,0,0,1,0,266,0
0.55,0.84,4,4,0,0,1,0,200,0
0.79,0.88,3,4,0,0,1,0,195,0
0.89,0.83,5,3,0,0,1,0,269,0
0.54,0.76,5,2,0,0,1,0,226,0
0.74,0.8,4,4,0,0,1,0,200,6
0.7,0.47,2,5,0,0,1,0,176,6
0.37,0.85,2,3,0,0,1,0,185,6
0.84,0.71,3,2,0,0,1,0,179,6
0.55,0.58,5,3,0,0,1,0,208,0
0.93,0.79,5,4,0,0,0,0,241,5
0.97,0.55,4,3,0,0,0,1,166,2
0.64,0.53,3,3,0,0,0,0,216,2
0.62,0.64,4,2,0,0,2,0,185,0
0.26,0.91,5,6,0,0,2,0,183,0
0.93,0.49,4,2,0,0,0,0,255,4
0.27,0.61,3,6,0,0,1,0,213,7
0.9,0.63,4,3,0,0,2,0,173,2
0.16,0.7,6,4,0,0,2,0,246,8
0.75,0.63,3,4,0,0,2,0,148,9
0.72,0.74,2,3,0,0,2,0,238,4
0.68,0.51,3,3,0,0,2,0,185,5
0.13,0.77,4,5,0,0,2,0,201,5
0.96,0.92,3,2,0,0,2,0,150,5
0.71,0.72,4,3,0,0,2,0,137,7
0.85,0.66,5,3,0,0,2,0,189,7
0.87,0.91,3,3,0,0,2,1,229,7
0.86,0.93,3,3,0,0,2,1,199,7
0.49,0.85,3,2,0,0,2,0,250,7
0.99,0.59,5,3,0,0,0,0,263,7
0.75,0.95,3,3,0,0,1,1,268,7
0.61,0.64,3,2,0,0,2,0,187,7
0.89,0.84,6,4,0,0,2,0,196,7
0.77,0.7,4,3,0,0,2,0,232,7
0.7,0.79,3,4,0,0,2,0,226,7
0.5,0.58,4,3,0,0,1,0,96,7
0.61,1.0,4,4,0,0,1,0,133,7
0.98,0.53,4,2,0,0,1,0,214,7
0.61,0.77,4,2,0,0,1,0,252,7
0.85,0.56,3,4,0,0,1,0,199,7
0.42,0.85,3,3,0,0,1,0,150,7
0.56,0.75,4,3,0,0,1,0,141,7
0.88,0.8,4,3,0,0,1,0,239,7
0.92,0.69,3,2,0,0,1,0,139,2
0.85,0.77,3,4,0,0,1,0,146,2
0.66,0.74,4,3,0,0,1,0,179,2
0.82,0.93,3,3,0,0,1,0,160,3
0.14,0.58,6,3,0,0,1,0,205,3
0.6,0.98,5,3,0,0,1,0,213,3
0.92,0.65,4,2,0,0,1,0,260,3
0.51,0.72,3,3,0,0,1,0,242,9
0.85,0.46,3,5,0,0,1,1,123,9
0.43,0.84,2,5,0,0,1,0,285,9
0.98,0.56,3,5,0,0,2,0,103,9
0.84,0.55,5,3,0,0,2,0,264,9
0.7,0.52,3,2,0,0,2,0,227,9
0.82,0.82,5,2,0,0,2,0,267,9
0.94,0.67,3,3,0,0,2,0,142,9
0.55,0.79,3,3,0,0,2,1,254,9
0.98,0.5,3,3,0,0,2,0,251,9
0.78,0.63,4,3,0,0,2,0,158,9
0.99,0.77,5,3,0,0,2,0,160,8
0.74,0.58,4,3,0,0,2,1,215,8
0.5,0.74,4,2,0,0,2,1,237,8
0.25,0.8,5,6,0,0,2,0,237,8
0.49,0.55,4,4,0,0,0,0,268,8
0.63,0.74,4,3,0,0,1,0,234,8
0.68,0.73,3,2,0,0,2,0,250,8
0.62,0.54,4,4,0,0,2,0,212,8
0.89,0.52,4,3,0,0,2,0,189,8
0.31,0.37,2,3,0,0,2,1,104,8
0.89,0.61,3,2,0,0,1,0,211,8
0.72,0.65,3,5,0,0,1,1,109,9
0.84,0.75,2,2,0,0,1,0,168,9
0.88,0.71,3,3,0,0,1,0,184,9
0.74,1.0,4,2,0,0,1,0,242,4
0.96,0.95,6,4,0,0,1,0,215,0
0.82,0.89,5,3,0,0,1,0,182,0
0.7,0.64,5,3,0,0,1,0,260,0
0.61,0.84,4,2,0,0,1,0,265,0
0.65,0.83,5,2,0,0,1,1,182,0
0.77,0.64,3,3,0,0,1,1,191,6
0.81,0.77,5,4,0,0,1,0,167,6
0.87,0.66,3,2,0,0,1,0,270,6
0.96,0.73,4,2,0,0,1,0,273,6
0.48,0.7,3,3,0,0,1,0,251,0
0.78,0.96,3,3,0,0,0,0,217,5
0.75,1.0,4,2,0,0,0,1,222,2
0.23,0.87,5,4,0,0,0,1,258,2
0.85,0.76,3,5,0,0,2,0,197,0
0.67,0.56,3,2,0,0,2,1,193,0
0.71,0.81,2,3,0,0,0,0,182,4
0.72,0.7,3,3,0,0,2,1,163,7
0.8,0.77,4,2,0,0,2,0,224,2
0.64,0.86,4,2,0,0,2,0,143,8
0.54,0.42,6,3,0,0,2,0,218,9
0.73,0.67,3,4,0,0,2,0,208,4
0.73,1.0,2,3,0,0,2,0,229,5
0.55,0.62,5,4,0,0,2,0,184,5
0.63,0.41,3,5,0,0,2,1,180,5
0.15,0.8,5,5,0,0,2,0,121,7
0.6,0.5,5,3,0,0,2,0,203,7
0.38,0.51,3,2,0,0,2,0,151,7
0.81,0.77,4,3,0,0,2,0,239,7
0.75,0.53,3,3,0,0,0,0,166,7
0.52,0.92,3,3,0,0,1,0,268,7
0.51,1.0,5,4,0,0,2,0,196,7
0.66,0.62,4,3,0,0,2,0,241,7
0.8,0.87,5,3,0,0,2,0,251,7
0.85,0.69,3,3,0,0,2,0,263,7
0.77,0.73,3,2,0,0,1,1,224,7
0.29,0.4,4,4,0,0,1,0,138,7
0.15,0.67,6,6,0,0,1,0,167,7
0.73,0.83,5,5,0,0,1,0,266,7
0.55,0.74,2,3,0,0,1,0,116,7
0.2,0.69,2,4,0,0,1,0,160,7
0.56,0.68,3,3,0,0,1,1,144,7
0.55,0.54,3,3,0,0,1,0,190,7
0.9,0.49,6,4,0,0,1,0,175,7
0.73,0.55,3,4,0,0,1,0,206,2
0.48,0.99,5,2,0,0,1,0,180,2
0.64,0.74,4,4,0,0,1,0,157,2
0.95,0.75,4,3,0,0,1,0,203,3
0.82,0.66,4,3,0,0,1,1,238,3
0.95,0.65,3,4,0,0,1,0,273,3
0.92,0.9,4,3,0,0,1,0,179,3
0.22,0.84,3,5,0,0,1,1,131,9
0.17,0.77,4,6,0,0,1,0,151,9
0.51,0.55,3,3,0,0,1,0,261,9
0.67,0.64,3,2,0,0,1,1,203,9
0.6,0.66,5,2,0,0,1,0,143,9
0.99,0.55,3,6,0,0,2,1,97,9
0.35,0.71,6,4,0,0,2,1,204,9
0.13,0.72,4,4,0,0,2,0,154,9
0.97,0.93,2,6,0,0,2,0,160,9
0.49,0.61,4,3,0,0,2,1,232,9
0.62,0.71,3,2,0,0,2,0,255,9
0.35,0.54,3,3,0,0,2,0,128,8
0.81,0.79,4,3,0,0,2,0,222,8
0.57,0.75,5,4,0,0,2,0,171,8
1.0,0.66,4,2,0,0,2,0,173,8
0.93,0.71,4,2,0,0,2,0,272,8
0.89,0.85,3,3,0,0,2,0,166,8
0.64,0.61,4,2,0,0,0,1,143,8
0.54,0.95,4,3,0,0,1,0,149,8
0.52,0.85,4,2,0,0,2,0,257,8
0.12,0.65,5,6,0,0,2,0,262,8
0.14,0.49,4,4,0,0,2,0,115,8
0.57,0.54,4,4,0,0,2,0,142,9
0.57,0.64,4,4,0,0,1,0,144,9
1.0,0.56,5,3,0,0,1,0,247,9
0.94,0.58,4,3,0,0,1,0,216,4
0.93,0.48,3,3,0,0,1,0,276,0
0.91,0.88,5,5,0,0,1,0,123,0
0.85,0.77,4,3,0,0,1,0,264,0
0.8,0.98,3,6,0,0,1,0,189,0
0.68,0.69,3,2,0,0,1,0,148,0
0.91,0.6,5,3,0,0,2,0,150,6
0.93,0.9,3,3,0,0,2,0,172,6
0.81,0.68,3,2,0,0,2,0,236,6
0.51,0.74,4,3,0,0,2,0,151,6
0.49,0.52,3,3,0,0,2,0,168,0
0.55,0.55,5,3,0,0,2,0,256,1
0.17,0.51,6,3,0,0,2,0,213,1
0.8,0.79,4,3,0,0,2,0,148,1
0.61,0.67,3,3,0,0,2,0,266,1
0.59,0.73,3,2,0,0,2,0,195,1
0.67,0.77,4,3,0,0,2,0,242,5
0.96,0.81,4,3,0,0,2,0,183,7
0.72,0.66,3,3,0,0,2,0,134,2
0.72,0.76,4,2,0,0,2,0,189,8
0.99,0.61,5,3,0,0,2,0,196,9
0.22,0.61,4,6,0,0,2,0,150,4
0.32,0.52,4,2,0,0,2,0,191,5
0.64,0.86,4,6,0,0,2,0,248,5
0.9,0.49,3,2,0,0,2,0,256,5
0.86,0.9,3,2,0,0,2,0,158,7
0.67,0.76,2,2,0,0,2,0,210,7
0.9,0.59,3,2,0,0,2,0,247,7
0.52,0.8,3,3,0,0,2,0,156,7
0.57,0.89,3,2,0,0,2,0,202,7
0.55,0.83,3,2,0,0,2,0,157,7
0.2,0.83,4,4,0,0,0,0,258,7
0.89,0.66,4,3,0,0,0,0,176,7
0.15,0.56,4,5,0,0,0,0,214,7
0.8,0.6,3,3,0,0,0,0,212,7
0.55,0.48,4,6,0,0,0,1,271,7
0.53,0.64,5,4,0,0,0,0,281,7
0.62,0.77,3,4,0,0,0,0,204,7
1.0,0.58,3,2,0,0,0,0,112,7
0.31,0.75,3,4,0,0,0,0,120,7
0.62,0.51,5,3,0,0,0,0,134,7
0.73,0.61,5,3,0,0,0,0,222,7
0.52,0.61,3,3,0,0,0,0,203,7
0.33,0.65,2,5,0,0,1,0,239,7
0.88,0.5,3,3,0,0,1,0,142,2
0.65,0.54,2,3,0,0,1,0,177,2
0.91,0.7,6,2,0,0,1,1,201,2
0.83,0.91,3,4,0,0,1,0,196,3
0.2,0.87,3,6,0,0,1,1,140,3
0.96,0.8,5,4,0,0,1,1,195,3
0.75,0.89,5,4,0,0,1,0,154,3
0.93,0.57,3,2,0,0,1,0,141,9
0.87,0.49,4,3,0,0,1,0,213,9
0.94,0.58,5,3,0,0,1,0,222,9
0.85,0.72,3,2,0,0,1,1,150,9
0.63,0.5,4,2,0,0,1,0,172,9
0.78,0.63,5,3,0,0,1,0,261,9
0.87,0.92,2,3,0,0,1,0,248,9
0.77,0.76,5,2,0,0,2,0,149,9
1.0,0.61,5,3,0,0,2,0,178,9
0.93,0.81,3,3,0,0,2,0,212,9
0.5,0.4,2,2,0,0,2,0,108,9
0.9,0.66,4,2,0,0,2,1,160,8
0.61,0.56,2,3,0,0,2,0,160,8
0.57,0.97,5,2,0,0,2,0,196,8
0.43,0.5,4,5,0,0,2,1,121,8
0.6,0.56,5,2,0,0,2,0,268,8
0.56,0.92,3,2,0,0,2,0,232,8
0.57,0.62,5,2,0,0,2,0,263,8
0.56,0.82,3,2,0,0,2,0,208,8
0.64,0.9,6,5,0,0,0,0,143,8
0.53,0.56,5,4,0,0,0,1,236,8
0.19,0.6,5,4,0,0,0,0,198,8
0.5,0.8,4,3,0,0,0,0,261,9
0.86,0.97,4,3,0,0,0,0,258,9
0.92,0.66,3,3,0,0,0,0,230,9
0.82,0.97,3,3,0,0,0,0,137,4
0.54,0.51,5,3,0,0,0,0,258,0
0.23,0.51,5,6,0,0,1,0,139,0
0.65,0.71,4,2,0,0,1,0,186,0
0.99,0.98,4,3,0,0,1,0,259,0
0.54,0.59,4,3,0,0,1,0,202,0
0.99,0.68,4,3,0,0,1,0,235,6
0.76,0.89,4,2,0,0,1,0,224,6
0.57,0.54,4,3,0,0,1,0,210,6
0.53,0.75,4,4,0,0,1,0,240,6
0.86,0.55,5,4,0,0,2,0,149,0
0.97,0.96,4,6,0,0,2,0,250,1
0.13,0.76,5,5,0,0,2,0,171,1
0.73,0.89,3,3,0,0,2,0,139,1
0.62,0.95,4,3,0,0,2,0,132,1
0.59,0.37,3,2,0,0,2,0,125,1
0.63,0.7,6,3,0,0,2,1,141,5
0.64,0.52,3,2,0,0,2,0,269,7
0.5,0.85,5,3,0,0,2,1,249,2
0.58,0.89,3,2,0,0,2,0,256,8
0.32,0.87,4,4,0,0,2,0,179,9
0.72,0.67,5,2,0,0,2,0,210,4
0.61,0.74,3,3,0,0,2,0,160,5
0.97,0.55,2,4,0,0,2,0,267,5
0.87,0.64,2,3,0,0,2,1,169,5
0.88,0.81,4,6,0,0,2,0,235,7
0.52,0.99,3,3,0,0,2,0,136,7
0.95,0.81,5,4,0,0,2,0,210,7
0.96,0.62,5,2,0,0,2,0,230,7
0.98,0.58,5,3,0,0,2,0,186,7
0.51,0.51,2,3,0,0,2,0,271,7
1.0,0.63,2,2,0,0,2,0,105,7
0.97,0.67,2,2,0,0,2,0,147,7
0.79,0.56,4,3,0,0,0,0,177,7
0.64,0.45,3,6,0,0,1,0,135,7
0.84,0.76,5,3,0,0,2,0,243,7
0.94,0.57,3,4,0,0,2,0,166,7
0.7,0.79,4,3,0,0,2,0,194,7
0.64,1.0,4,2,0,0,2,0,201,7
0.56,0.88,4,2,0,0,2,0,248,7
0.32,0.81,5,4,0,0,2,0,111,7
0.75,0.72,5,3,0,0,2,0,174,7
0.78,0.58,3,3,0,0,2,1,241,7
0.7,0.49,4,3,0,0,2,0,173,7
0.21,0.39,6,5,0,0,2,0,132,2
0.64,0.96,3,3,0,0,1,0,274,2
0.54,0.52,3,3,0,0,1,0,115,2
0.79,0.98,4,3,0,0,1,0,170,3
0.91,0.58,3,3,0,0,1,0,172,3
0.76,0.73,4,2,0,0,1,1,148,3
0.77,0.95,3,3,0,0,1,0,246,3
0.92,0.88,4,3,0,0,1,0,151,9
0.53,0.57,5,3,0,0,0,1,141,9
0.44,0.52,3,4,0,0,1,0,269,9
0.54,0.52,5,4,0,0,0,0,170,9
0.93,0.5,2,3,0,0,0,0,135,9
0.67,0.68,4,3,0,0,1,0,254,9
0.66,0.99,3,2,0,0,1,0,228,9
0.7,0.6,3,2,0,0,0,0,266,9
0.79,0.57,4,3,0,0,1,0,152,9
0.5,0.75,5,6,0,0,2,0,178,9
1.0,0.75,3,3,0,0,0,0,237,9
0.61,0.52,5,3,0,0,2,0,255,8
0.72,0.5,4,3,0,0,2,0,245,8
0.78,0.95,3,3,0,0,2,1,155,8
0.87,0.84,5,3,0,0,2,1,216,8
0.57,0.58,3,2,0,0,0,0,251,8
0.85,0.96,2,3,0,0,2,0,260,8
0.83,0.67,5,2,0,0,2,1,132,8
0.4,0.37,3,3,0,0,2,1,169,8
0.91,0.69,4,3,0,0,0,0,259,8
0.48,0.98,3,2,0,0,2,0,257,8
0.94,0.58,5,3,0,0,0,1,190,8
0.65,0.76,4,4,0,0,1,0,171,9
0.54,0.49,4,3,0,0,2,0,190,9
0.76,0.81,5,4,0,0,2,0,270,9
0.88,0.59,4,3,0,0,2,0,227,4
0.9,0.55,3,3,0,0,2,0,195,0
0.64,0.75,3,3,0,0,1,0,169,0
0.74,0.75,4,4,0,0,1,0,169,0
0.45,0.54,2,2,0,0,1,0,184,0
0.61,0.62,3,3,0,0,1,0,240,0
0.16,0.97,6,4,0,0,1,0,282,6
0.67,0.74,3,3,0,0,1,0,226,6
0.74,0.74,2,3,0,0,1,0,254,6
0.53,0.57,4,3,0,0,1,1,250,6
0.75,0.98,3,2,0,0,1,0,143,0
0.76,0.98,4,3,0,0,1,0,258,1
0.72,0.72,5,3,0,0,0,0,265,1
0.65,0.54,6,4,0,0,1,0,181,1
0.69,0.66,4,3,0,0,1,0,178,1
0.7,0.74,3,3,0,0,1,0,194,1
0.66,0.84,4,4,0,0,1,0,253,5
0.13,0.48,3,3,0,0,0,0,210,7
0.67,0.53,3,2,0,0,1,0,264,2
0.99,0.7,3,3,0,0,1,0,219,8
0.51,0.86,3,2,0,0,1,0,198,9
0.61,0.7,4,3,0,0,0,1,161,4
0.9,0.6,3,4,0,0,1,1,255,5
0.61,0.62,4,3,0,0,2,0,233,5
0.15,0.89,3,4,0,0,0,0,251,5
0.53,0.85,5,3,0,0,2,1,268,7
0.41,0.48,3,3,0,0,0,0,135,7
0.9,0.64,4,2,0,0,2,1,201,7
0.67,0.9,5,3,0,0,2,0,171,7
0.22,0.7,4,4,0,0,2,0,225,7
0.35,0.56,3,3,0,0,2,0,144,7
0.66,0.96,4,2,0,0,2,1,185,7
0.63,0.82,5,3,0,0,2,1,275,7
0.89,0.67,3,3,0,0,2,0,269,7
0.88,0.75,4,2,0,0,2,0,201,7
0.73,0.6,4,3,0,0,0,0,166,7
1.0,0.83,4,4,0,0,1,1,280,7
0.99,0.89,4,3,0,0,2,1,254,7
0.12,0.84,5,4,0,0,2,0,230,7
0.64,0.43,5,3,0,0,2,0,269,7
0.65,0.72,3,4,0,0,2,0,248,7
0.56,0.57,4,3,0,0,2,0,161,7
0.88,0.62,4,2,0,0,2,0,237,7
0.54,0.68,3,5,0,0,2,0,144,7
0.77,0.8,2,2,0,0,2,1,255,2
0.66,0.67,5,3,0,0,2,0,148,2
0.54,0.65,3,2,0,0,0,0,185,2
0.14,0.43,2,3,0,0,1,0,238,3
0.85,0.69,5,3,0,0,1,1,273,3
0.9,0.66,3,4,0,0,1,0,256,3
0.81,0.79,4,2,0,0,0,0,177,3
0.14,0.76,5,4,0,0,1,0,215,9
0.94,0.96,4,3,0,0,1,1,270,9
0.69,0.82,4,2,0,0,1,0,272,9
0.66,0.67,4,2,0,0,0,0,268,9
0.75,0.61,4,2,0,0,1,0,272,9
0.53,0.61,4,3,0,0,1,0,182,9
0.91,0.82,6,3,0,0,1,0,280,9
0.93,0.61,4,3,0,0,1,0,205,9
0.89,0.91,3,3,0,0,1,1,264,9
0.84,0.79,2,3,0,0,1,0,150,9
0.94,0.86,3,2,0,0,1,0,150,9
1.0,0.86,4,4,0,0,2,0,195,8
0.79,0.68,5,3,0,0,2,0,272,8
0.62,0.61,3,3,0,0,2,0,171,8
0.45,0.43,4,4,0,0,2,0,253,8
0.54,0.48,3,2,0,0,2,0,158,8
0.13,0.97,3,2,0,0,2,0,156,8
0.99,0.73,3,2,0,0,2,0,181,8
0.54,0.75,4,4,0,0,2,0,249,8
0.52,0.38,3,4,0,0,2,0,132,8
0.24,0.65,4,3,0,0,2,0,248,8
0.12,0.7,5,3,0,0,2,0,277,8
0.52,0.96,6,5,0,0,2,1,166,9
0.44,0.63,3,3,0,0,0,0,193,9
0.81,0.53,3,3,0,0,1,0,148,9
0.25,0.64,4,5,0,0,2,0,226,4
0.63,0.91,3,4,0,0,2,0,233,0
0.61,0.46,3,3,0,0,2,0,171,0
0.51,0.56,4,3,0,0,2,0,157,0
0.66,0.54,5,2,0,0,1,0,191,0
0.86,0.59,4,2,0,0,1,0,189,0
0.98,0.89,5,3,0,0,1,0,181,6
0.99,0.37,6,6,0,0,1,0,219,6
0.78,0.91,3,2,0,0,1,1,166,6
0.84,0.53,2,3,0,0,1,0,275,6
0.17,0.59,6,2,0,0,1,0,160,0
0.48,0.72,4,3,0,0,1,0,186,1
0.63,0.66,3,4,0,0,1,1,256,1
0.58,0.67,3,2,0,0,1,0,156,1
0.7,0.48,5,4,0,0,1,0,99,1
0.61,0.85,4,3,0,0,1,0,273,1
0.91,0.81,4,2,0,0,1,0,135,5
0.34,0.82,6,3,0,0,1,0,202,7
0.56,0.49,4,3,0,0,1,0,256,2
0.93,0.81,3,3,0,0,1,0,143,8
0.56,0.81,4,2,0,0,1,0,216,9
0.99,0.5,4,3,0,0,1,0,173,4
0.77,0.83,4,3,0,0,1,0,154,5
0.76,0.61,4,2,0,0,1,0,172,5
0.65,0.65,5,2,0,0,1,0,180,5
0.5,0.76,3,3,0,0,2,0,174,7
0.59,0.61,3,2,0,0,2,0,210,7
0.68,0.58,4,2,0,0,2,0,186,7
0.85,0.82,5,3,0,0,2,0,184,7
0.83,0.77,3,2,0,0,2,0,260,7
0.7,0.58,4,2,0,0,2,1,207,7
0.16,0.76,6,5,0,0,2,0,210,7
0.66,0.95,5,2,0,0,2,0,206,7
0.81,0.84,4,4,0,0,2,0,173,7
0.96,0.74,5,4,0,0,2,1,194,7
0.66,0.54,5,2,0,0,2,0,203,7
0.83,0.53,3,4,0,0,2,0,186,7
0.99,0.9,4,3,0,0,0,1,175,7
0.99,0.83,4,2,0,0,1,0,274,7
0.67,0.78,4,3,0,0,2,0,193,7
0.54,0.61,2,3,0,0,2,0,264,7
0.22,0.69,3,3,0,0,2,0,212,7
0.25,0.82,5,5,0,0,2,1,244,7
0.73,0.98,4,2,0,0,1,0,216,7
1.0,0.88,4,4,0,0,1,0,252,2
0.4,0.58,3,3,0,0,1,0,135,2
0.45,0.5,5,4,0,0,1,1,99,2
0.61,0.81,5,3,0,0,1,0,136,3
0.81,0.64,6,5,0,0,1,0,176,3
0.61,0.76,4,2,0,0,1,0,135,3
0.57,0.94,3,2,0,0,1,0,230,3
0.9,0.65,4,3,0,0,1,0,221,9
0.43,0.82,4,5,0,0,1,0,138,9
0.99,0.98,4,3,0,0,1,1,169,9
0.62,0.49,4,3,0,0,1,0,174,9
0.63,0.65,3,2,0,0,1,0,162,9
0.89,0.99,4,4,0,0,1,0,274,9
0.61,0.84,3,2,0,0,1,0,206,9
0.62,0.89,4,3,0,0,1,1,254,9
0.86,0.61,4,4,0,0,1,0,181,9
0.75,0.62,5,3,0,0,1,0,144,9
0.63,0.54,4,4,0,0,1,0,147,9
0.69,0.8,3,4,0,0,1,0,212,8
0.71,0.76,3,3,0,0,1,1,134,8
0.63,0.95,4,3,0,0,2,0,134,8
0.89,0.7,3,4,0,0,2,0,256,8
0.71,0.36,2,5,0,0,2,0,132,8
0.88,0.82,4,2,0,0,2,0,109,8
0.73,0.52,4,3,0,0,2,0,141,8
0.52,0.83,4,2,0,0,2,0,180,8
0.77,0.65,2,4,0,0,2,1,162,8
0.94,0.48,4,2,0,0,2,0,143,8
0.99,0.87,5,2,0,0,2,0,211,8
0.89,0.56,4,4,0,0,2,0,225,9
0.53,0.52,2,4,0,0,2,0,135,9
0.23,0.64,3,4,0,0,2,1,228,9
0.87,0.73,5,4,0,0,0,0,111,4
0.21,0.69,3,6,0,0,1,1,144,0
0.71,0.51,4,3,0,0,2,0,202,0
0.75,0.71,5,4,0,0,2,1,147,0
0.63,0.89,3,3,0,0,2,0,239,0
0.55,0.4,5,4,0,0,2,0,219,0
0.93,0.55,3,3,0,0,1,1,134,6
0.53,0.89,3,2,0,0,1,0,167,6
0.94,0.89,4,2,0,0,1,0,192,6
0.46,0.82,2,5,0,0,1,0,189,6
0.59,0.53,4,2,0,0,1,0,213,0
0.75,0.56,5,2,0,0,1,0,231,1
0.76,0.63,3,3,0,0,1,0,198,1
0.96,0.89,3,2,0,0,1,0,163,1
0.55,0.93,4,4,0,0,1,1,251,1
0.52,0.82,3,3,0,0,1,0,170,1
0.55,0.5,5,3,0,0,1,0,231,5
0.52,0.98,4,2,0,0,1,0,165,7
0.49,0.5,5,3,0,0,1,0,183,2
0.49,0.89,3,2,0,0,1,0,213,8
1.0,0.89,3,3,0,0,1,1,230,9
0.97,0.62,3,3,0,0,1,0,167,4
0.97,0.89,3,3,0,0,1,0,264,5
0.21,0.43,2,3,0,0,1,0,249,5
0.24,0.7,6,5,0,0,1,1,153,5
0.76,0.79,3,2,0,0,1,0,111,7
0.78,0.6,3,2,0,0,1,0,232,7
0.59,0.52,6,4,0,0,2,0,190,7
0.54,0.71,3,3,0,0,2,1,145,7
0.34,0.69,2,3,0,0,2,0,193,7
0.91,0.82,3,2,0,0,2,0,183,7
0.49,0.61,3,3,0,0,2,0,240,7
0.71,1.0,5,3,0,0,2,0,210,7
0.64,0.72,4,3,0,0,2,1,152,7
0.6,0.61,4,4,0,0,2,0,140,7
0.91,0.66,3,4,0,0,2,0,208,7
0.92,0.6,3,2,0,0,2,0,198,7
0.91,0.52,3,3,0,0,2,0,178,7
0.88,0.77,3,3,0,0,2,1,279,7
0.86,0.82,3,6,0,0,0,0,263,7
0.81,0.54,3,4,0,0,1,1,215,7
0.84,0.73,3,3,0,0,2,1,181,7
0.56,0.55,2,3,0,0,2,0,270,7
0.6,0.52,3,3,0,0,2,0,236,7
0.71,0.87,3,2,0,0,2,0,271,2
0.62,0.79,5,3,0,0,1,0,172,2
0.73,0.65,3,2,0,0,1,0,145,2
0.56,0.69,5,3,0,0,1,0,198,3
0.6,0.74,3,3,0,0,1,1,175,3
0.55,0.64,4,3,0,0,1,0,260,3
0.5,0.7,4,3,0,0,1,0,135,3
0.42,0.73,3,4,0,0,1,0,108,9
0.51,0.94,5,4,0,0,1,0,260,9
0.66,0.94,4,2,0,0,1,1,176,9
0.79,0.67,5,4,0,0,1,0,222,9
0.3,0.66,4,3,0,0,1,0,119,9
0.57,1.0,3,4,0,0,1,0,241,9
0.74,0.93,6,4,0,0,1,0,225,9
0.98,0.56,5,3,0,0,1,0,188,9
0.17,0.73,4,5,0,0,1,0,188,9
0.62,0.77,3,4,0,0,1,1,225,9
0.32,0.4,2,3,0,0,1,0,132,9
0.58,0.91,5,2,0,0,1,0,185,8
0.59,0.9,4,3,0,0,2,0,173,8
0.59,0.55,3,3,0,0,2,0,179,8
0.8,0.58,4,2,0,0,2,0,189,8
0.84,0.85,5,3,0,0,2,0,246,8
0.54,0.76,2,4,0,0,2,0,166,8
0.51,0.98,4,3,0,0,2,0,245,8
0.66,0.56,2,3,0,0,2,1,104,8
0.37,0.52,4,2,0,0,2,0,151,8
0.49,0.63,4,3,0,0,2,0,213,8
0.88,0.71,5,3,0,0,2,0,255,8
0.66,0.9,4,3,0,0,2,0,268,9
0.25,0.53,4,4,0,0,2,0,160,9
0.49,0.52,4,2,0,0,0,0,267,9
0.87,0.77,3,3,0,0,1,0,190,4
0.54,0.95,5,2,0,0,2,0,255,0
0.24,0.95,3,4,0,0,2,0,168,0
0.65,0.74,4,2,0,0,2,1,228,0
0.58,0.87,4,3,0,0,2,0,181,0
0.77,0.54,5,2,0,0,1,0,252,0
0.86,0.63,4,3,0,0,1,0,244,6
